,EndCriteria,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-13-1,1-PID-14-1,1-PID-15-1,1-PID-16-1,1-PID-17-1,1-RID-1-1,1-RID-2-1,1-RID-3-1,1-RID-4-1,1-RID-5-1,1-RID-6-1,1-RID-7-1,1-RID-8-1,1-RID-9-1,1-RID-10-1,1-RID-11-1,1-RID-12-1,1-RID-13-1,1-RID-14-1,1-RID-15-1,1-RID-16-1,1-RID-17-1,1-PFA-0-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-13-1,1-PFA-14-1,1-PFA-15-1,1-PFA-16-1,1-PFA-17-1,1-DSS-2-100,1-DSS-4-100,1-DSS-6-100,1-DSS-8-100,1-DSS-2-101,1-DSS-4-101,1-DSS-6-101,1-DSS-8-101,1-DSS-10-101,1-DSS-2-102,1-DSS-4-102,1-DSS-6-102,1-DSS-8-102,1-DSS-10-102,1-DSS-2-103,1-DSS-4-103,1-DSS-6-103,1-DSS-8-103,1-DSS-10-103,1-DSS-12-103,1-DSS-2-104,1-DSS-4-104,1-DSS-6-104,1-DSS-8-104,1-DSS-10-104,1-DSS-12-104,1-DSS-2-105,1-DSS-4-105,1-DSS-6-105,1-DSS-8-105,1-DSS-10-105,1-DSS-12-105,1-DSS-14-105,1-DSS-16-105,1-DSS-2-106,1-DSS-4-106,1-DSS-6-106,1-DSS-8-106,1-DSS-10-106,1-DSS-12-106,1-DSS-14-106,1-DSS-16-106,1-DSS-2-107,1-DSS-4-107,1-DSS-6-107,1-DSS-8-107,1-DSS-10-107,1-DSS-12-107,1-DSS-14-107,1-DSS-16-107,1-DSS-2-108,1-DSS-4-108,1-DSS-6-108,1-DSS-8-108,1-DSS-10-108,1-DSS-12-108,1-DSS-14-108,1-DSS-16-108,1-DSS-2-109,1-DSS-4-109,1-DSS-6-109,1-DSS-8-109,1-DSS-10-109,1-DSS-12-109,1-DSS-14-109,1-DSS-16-109
RSN180_IMPVALL-H_H-E05140,nonCollapse,0.00550934,0.00613202,0.00570011,0.00408075,0.00345822,0.00329516,0.00288577,0.00204094,0.00170292,0.0016047,0.0016385,0.00182635,0.00226252,0.00238236,0.00217143,0.0017747,0.00106457,0.00182197,0.00208266,0.00203097,0.00157153,0.00122596,0.00100491,0.000797309,0.000557142,0.0005,0.0005,0.0005,0.0005,0.000503261,0.0005,0.0005,0.0005,0.0005,46.9476,46.9476,40.0676,62.0757,56.4972,65.5147,61.8601,53.5831,63.3585,74.7601,80.3756,81.0764,75.4343,69.8319,63.4333,67.6167,83.9347,105.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1833_HECTOR_SNC090,nonCollapse,0.00839705,0.00933475,0.00882369,0.00672204,0.00528807,0.00467181,0.00386246,0.00271063,0.00241406,0.0025097,0.00257111,0.00269181,0.00309687,0.00332696,0.00305273,0.0024996,0.00151389,-0.00116073,-0.00134134,-0.001314,-0.00102538,-0.000801883,-0.000658211,-0.000521107,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,49.2547,49.2547,53.7955,71.0302,80.0524,87.4313,85.6936,69.6808,79.3168,79.0984,82.2211,88.3334,92.5626,92.9177,96.664,107.87,114.443,145.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN187_IMPVALL-H_H-PTS225,nonCollapse,0.00742941,0.00775632,0.00717841,0.00608133,0.00505515,0.00417304,0.00318133,0.00240094,0.0022777,0.00222641,0.00214563,0.00231596,0.00275013,0.00286468,0.00260869,0.00212766,0.00127885,-0.00334908,-0.00384843,-0.00376529,-0.00293048,-0.00230204,-0.00190425,-0.0015269,-0.00107609,-0.000967292,-0.000950992,-0.000935714,-0.000958578,-0.00109677,-0.00107594,-0.000915369,-0.000707941,-0.0005,43.9389,43.9389,57.993,80.0624,91.5538,81.7679,65.8031,77.6004,86.8074,83.9885,75.8116,79.4985,90.457,96.3603,97.3805,92.5758,102.397,124.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2481_CHICHI-03_CHY060N,nonCollapse,0.00784003,0.0089368,0.00866087,0.00666577,0.0051636,0.00418635,0.00326811,0.0022694,0.00203464,0.00199539,0.00195175,0.00201383,0.00236132,0.00235898,0.00204175,0.00159954,0.000939144,0.00538779,0.00614553,0.00596579,0.00458578,0.00355215,0.00288888,0.00226868,0.00156065,0.00138061,0.00134,0.00129326,0.00128131,0.00140293,0.00133288,0.0011159,0.000859112,0.00051182,22.3254,22.3254,25.5127,37.0016,43.9414,48.0747,54.5862,59.6932,63.5426,64.3814,64.8288,66.3458,67.8031,69.0648,72.3725,76.1711,86.0428,94.6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2590_CHICHI-03_TCU029N,nonCollapse,0.00881568,0.0099687,0.00974995,0.00762927,0.00602343,0.00494749,0.00389015,0.00274014,0.00252646,0.00252316,0.0025165,0.00259576,0.0029487,0.00287718,0.00245254,0.00190437,0.00111893,0.00351436,0.003999,0.00388564,0.00299796,0.00234596,0.00194095,0.0015583,0.00110603,0.00100249,0.000986388,0.000963885,0.000965097,0.00106231,0.00101268,0.000850696,0.000656055,0.0005,41.25,41.25,39.738,53.6438,67.0394,69.2601,65.2154,73.3475,79.5512,80.3303,80.1906,79.0796,80.6627,84.3025,89.7473,98.484,106.582,113.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2591_CHICHI-03_TCU031N,nonCollapse,0.0108996,0.0119673,0.0112448,0.00837245,0.0064477,0.00554482,0.00460117,0.0033302,0.00302573,0.0029724,0.0029903,0.0031025,0.00353203,0.00345138,0.00294758,0.00229468,0.00135645,0.00282516,0.0030327,0.00275308,0.00195741,0.00145471,0.00118523,0.000956166,0.000680475,0.000616341,0.000604939,0.000588846,0.000584762,0.00063535,0.000599623,0.000501401,0.0005,0.0005,26.2081,26.2081,33.2845,48.9668,54.6698,59.9644,66.2149,73.2863,79.12,81.2977,83.8517,91.0963,97.9086,104.476,110.784,117.052,126.977,135.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2609_CHICHI-03_TCU053N,nonCollapse,0.0103022,0.0112317,0.0104591,0.0077787,0.00600855,0.00516228,0.00427514,0.00315934,0.00295028,0.00296648,0.00310831,0.00340383,0.0041048,0.00422518,0.00377466,0.00304829,0.00183811,0.00180403,0.00214674,0.00215013,0.00169375,0.00134199,0.00111671,0.000900337,0.000642295,0.000584812,0.0005772,0.000565195,0.000563846,0.000614968,0.000581603,0.0005,0.0005,0.0005,60.4167,60.4167,49.2888,71.0798,103.476,96.711,89.031,113.359,104.063,86.8535,81.5707,91.9912,100.657,108.846,119.312,133.568,152.476,178.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2610_CHICHI-03_TCU054N,nonCollapse,0.00760434,0.00847134,0.00790249,0.00605305,0.00498865,0.00440647,0.00381297,0.00294752,0.00287023,0.0029865,0.00310182,0.00331086,0.00385335,0.00382676,0.00330894,0.00259556,0.00152556,-0.00261498,-0.00296735,-0.00284909,-0.00215514,-0.00162199,-0.00126565,-0.000943496,-0.000604269,-0.000501512,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,48.1209,48.1209,50.7708,54.518,68.1351,77.636,75.5252,68.8186,76.9724,75.1908,70.9369,76.2108,82.1189,92.0763,107.801,124.894,140.992,155.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2704_CHICHI-04_CHY029N,nonCollapse,0.0103141,0.0112327,0.0104998,0.00793118,0.00617601,0.0051816,0.00425762,0.00306259,0.00277119,0.00271536,0.00265676,0.00270077,0.00306145,0.00299363,0.00255595,0.00198944,0.00117497,-0.000577806,-0.000531481,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,25.0128,25.0128,42.2461,39.1857,48.6266,60.4277,68.7821,72.2277,71.8168,77.2726,82.627,87.4036,93.3797,98.5645,103.066,106.698,110.858,116.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2716_CHICHI-04_CHY050N,nonCollapse,0.00636996,0.00722016,0.00695001,0.00528185,0.00410265,0.00341898,0.00276168,0.00197476,0.00180484,0.00178974,0.00176527,0.00178913,0.00202014,0.00196276,0.00166744,0.00129518,0.000795996,-0.00496739,-0.00567977,-0.00551135,-0.00423379,-0.00326365,-0.00263133,-0.00204343,-0.00138291,-0.00120391,-0.0011578,-0.00111254,-0.0011108,-0.0012447,-0.00120288,-0.00101203,-0.000776991,-0.0005,51.1182,51.1182,59.8184,50.5026,46.5721,47.0496,56.8133,50.0575,52.655,53.0166,52.9932,61.5284,64.7704,60.2132,64.2345,68.6181,73.5598,76.5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2732_CHICHI-04_CHY070N,nonCollapse,0.0102916,0.0112987,0.0109451,0.00860974,0.00701357,0.00599959,0.00484904,0.00331613,0.00283805,0.00268718,0.00269087,0.00289064,0.00341052,0.00343818,0.00301899,0.00239976,0.00142626,0.0005,0.000619017,0.000676736,0.000517688,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,34.5032,34.5032,63.4166,73.2641,75.9894,72.3671,67.8776,77.5676,94.8859,105.568,113.662,118.312,117.722,112.135,102.488,104.867,122.75,142.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2749_CHICHI-04_CHY096N,nonCollapse,0.00572276,0.00647052,0.00610581,0.00463561,0.00383172,0.00353028,0.00303586,0.00240893,0.00251846,0.00260614,0.0026639,0.00280056,0.00336264,0.00353174,0.00321469,0.00261116,0.00154941,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,40.0541,40.0541,60.6051,77.4965,85.8588,93.6194,90.2182,73.7911,65.4215,67.5897,74.5758,82.6892,94.6202,95.8029,96.2078,109.329,123.475,155.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN280_TRINIDAD-B_B-RDL000,nonCollapse,0.00763367,0.00856274,0.00811474,0.00625568,0.00523268,0.00458319,0.0037992,0.00271335,0.0025049,0.00262563,0.00274171,0.00293522,0.00340422,0.00335501,0.0029455,0.0023568,0.0014054,-0.00223885,-0.00259582,-0.00258454,-0.00207471,-0.00169948,-0.00148488,-0.00127299,-0.00097421,-0.000932081,-0.000953352,-0.000977522,-0.00104035,-0.00122299,-0.00122457,-0.00105757,-0.000826232,-0.0005,62.8236,62.8236,79.0808,90.4387,94.0425,86.1798,63.6057,66.3867,72.0308,72.7636,74.2468,79.5961,87.8809,99.9613,103.256,114.49,127.172,137.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2852_CHICHI-04_TCU042N,nonCollapse,0.00735261,0.00847812,0.00833238,0.00646559,0.00501705,0.00414555,0.00341558,0.00245628,0.00221896,0.00217042,0.00212256,0.00216607,0.00260466,0.00263671,0.00230121,0.00181694,0.00106593,0.0039069,0.00447447,0.00436063,0.00336705,0.00261925,0.0021408,0.00168857,0.00116776,0.00103571,0.00100528,0.000969964,0.000958794,0.00104446,0.000986886,0.000824421,0.000634168,0.0005,57.4888,57.4888,64.3674,83.0494,68.1995,76.5756,74.1015,58.2369,63.568,70.9387,73.6194,73.7683,81.7263,81.7479,79.7086,85.6277,98.2325,108.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2860_CHICHI-04_TCU054N,nonCollapse,0.00551493,0.00613934,0.0057721,0.00453717,0.0037681,0.00325311,0.00265395,0.00192553,0.00181928,0.00185825,0.00190927,0.00201747,0.00232493,0.0022914,0.00197101,0.00154145,0.000907366,-0.00105285,-0.00120629,-0.0011744,-0.000906273,-0.000702994,-0.000572821,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,26.72,26.72,32.8153,32.6197,41.5011,42.476,40.6927,43.8627,45.455,48.5823,49.0822,50.0886,52.5619,59.5237,67.0709,74.9199,84.1327,91.9349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2863_CHICHI-04_TCU059N,nonCollapse,0.00625282,0.00706131,0.0067951,0.00516812,0.00435055,0.00365699,0.00321719,0.00265496,0.00250517,0.00235221,0.00227896,0.00251313,0.00301213,0.00305592,0.00267424,0.00210996,0.00123529,-0.00496906,-0.00568224,-0.00551375,-0.00423336,-0.00325901,-0.00262035,-0.00202661,-0.00136306,-0.00117938,-0.00112959,-0.00108049,-0.0010734,-0.00119906,-0.001158,-0.000973414,-0.000746984,-0.0005,53.6409,53.6409,62.5149,82.4401,91.8302,68.6711,74.1373,78.282,77.1081,80.1553,75.8465,97.7421,115.09,121.885,116.41,97.4383,110.634,125.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2883_CHICHI-04_TCU109N,nonCollapse,0.00524252,0.00595435,0.00575503,0.00439893,0.00337487,0.00270621,0.00208716,0.00148309,0.00134832,0.00133751,0.00132708,0.00135559,0.00155422,0.00155028,0.00133965,0.00104885,0.000619125,0.00372678,0.00425441,0.00413832,0.00318955,0.002472,0.00200917,0.00157475,0.00108064,0.00095338,0.00092367,0.000888988,0.000876003,0.000950804,0.000896806,0.000747901,0.000574278,0.0005,26.9755,26.9755,31.2389,36.8823,37.6508,33.8719,37.8528,40.9561,42.8216,43.5246,43.8304,43.8077,43.2455,43.6105,47.4337,51.2238,56.5655,61.7015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2915_CHICHI-04_TTN020N,nonCollapse,0.006225,0.0072041,0.00708812,0.00545365,0.00444757,0.00413744,0.00363354,0.00268262,0.00239281,0.00226448,0.00211771,0.0020472,0.00226931,0.00225067,0.00194078,0.00152114,0.000943118,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,59.6558,59.6558,63.0683,80.2738,73.6306,60.5318,64.329,72.5053,62.9365,73.479,81.3943,84.4964,89.0287,90.0443,88.2018,84.6694,86.1478,91.6539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN3192_CHICHI-05_TCU082N,nonCollapse,0.00467267,0.00434763,0.00437846,0.0032833,0.00312941,0.00266883,0.00244087,0.00204864,0.00202653,0.00224037,0.00240889,0.00266335,0.0034126,0.00378376,0.00353225,0.0028932,0.00175068,-0.00119122,-0.00138519,-0.00137515,-0.00109342,-0.00088416,-0.000755515,-0.000626999,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.000525705,-0.000530562,-0.0005,-0.0005,-0.0005,133.078,133.078,91.9014,120.077,124.482,97.5516,86.3553,105.097,109.125,92.6173,105.111,103.617,115.065,112.84,102.648,104.812,133.089,180.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN3487_CHICHI-06_TCU098N,nonCollapse,0.00843564,0.00940806,0.00908649,0.00694395,0.00552538,0.00466075,0.00382199,0.00277453,0.00256128,0.00255892,0.00262027,0.00285878,0.00337002,0.00337045,0.00292654,0.00230481,0.0013742,-0.000526609,-0.000553871,-0.00051073,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,68.0405,68.0405,82.6986,85.4601,109.636,104.377,80.5283,75.1315,94.6822,103.343,105.54,120.287,122.619,109.303,91.9215,110.594,126.96,139.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN3493_CHICHI-06_TCU107N,nonCollapse,0.010504,0.0112384,0.0106859,0.00800278,0.00613908,0.00518969,0.00425512,0.00306818,0.00287071,0.00300744,0.00318084,0.00345837,0.00408501,0.00410544,0.00358743,0.00283682,0.00166647,-0.000562198,-0.000523396,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,81.4133,81.4133,72.1797,72.7619,83.319,85.7338,78.917,88.0441,85.2758,85.4224,84.2514,88.3125,93.2414,97.0926,104.24,125.887,148.352,169.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN364_COALINGA-H_H-VC4000,nonCollapse,0.00730088,0.0082686,0.00792947,0.00617627,0.00499885,0.00445369,0.0036278,0.0026584,0.00266922,0.00283244,0.00301204,0.00330026,0.00393299,0.0039884,0.00352024,0.00281983,0.00169246,0.00371562,0.00423797,0.004115,0.00315546,0.00243553,0.00196886,0.00153595,0.00104801,0.000921624,0.000890258,0.000854662,0.000839318,0.000908468,0.000853432,0.000710998,0.000545865,0.0005,59.0795,59.0795,80.9777,88.9013,81.549,74.416,59.8066,65.0412,70.4214,76.8976,80.2095,83.7593,83.0266,80.8143,103.912,128.314,144.824,163.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
