,EndCriteria,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-13-1,1-PID-14-1,1-PID-15-1,1-PID-16-1,1-PID-17-1,1-RID-1-1,1-RID-2-1,1-RID-3-1,1-RID-4-1,1-RID-5-1,1-RID-6-1,1-RID-7-1,1-RID-8-1,1-RID-9-1,1-RID-10-1,1-RID-11-1,1-RID-12-1,1-RID-13-1,1-RID-14-1,1-RID-15-1,1-RID-16-1,1-RID-17-1,1-PFA-0-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-13-1,1-PFA-14-1,1-PFA-15-1,1-PFA-16-1,1-PFA-17-1,1-DSS-2-100,1-DSS-4-100,1-DSS-6-100,1-DSS-8-100,1-DSS-2-101,1-DSS-4-101,1-DSS-6-101,1-DSS-8-101,1-DSS-10-101,1-DSS-2-102,1-DSS-4-102,1-DSS-6-102,1-DSS-8-102,1-DSS-10-102,1-DSS-2-103,1-DSS-4-103,1-DSS-6-103,1-DSS-8-103,1-DSS-10-103,1-DSS-12-103,1-DSS-2-104,1-DSS-4-104,1-DSS-6-104,1-DSS-8-104,1-DSS-10-104,1-DSS-12-104,1-DSS-2-105,1-DSS-4-105,1-DSS-6-105,1-DSS-8-105,1-DSS-10-105,1-DSS-12-105,1-DSS-14-105,1-DSS-16-105,1-DSS-2-106,1-DSS-4-106,1-DSS-6-106,1-DSS-8-106,1-DSS-10-106,1-DSS-12-106,1-DSS-14-106,1-DSS-16-106,1-DSS-2-107,1-DSS-4-107,1-DSS-6-107,1-DSS-8-107,1-DSS-10-107,1-DSS-12-107,1-DSS-14-107,1-DSS-16-107,1-DSS-2-108,1-DSS-4-108,1-DSS-6-108,1-DSS-8-108,1-DSS-10-108,1-DSS-12-108,1-DSS-14-108,1-DSS-16-108,1-DSS-2-109,1-DSS-4-109,1-DSS-6-109,1-DSS-8-109,1-DSS-10-109,1-DSS-12-109,1-DSS-14-109,1-DSS-16-109
RSN1491_CHICHI_TCU051-E,nonCollapse,0.00773204,0.00843479,0.00783257,0.00613192,0.00561911,0.00567894,0.00520938,0.00393375,0.00357219,0.0036209,0.00376958,0.00403315,0.00469747,0.00477659,0.00422676,0.00335773,0.00196738,0.00379967,0.00435812,0.00426041,0.00330733,0.00259304,0.00213796,0.00170416,0.00119397,0.00107042,0.00104734,0.00102037,0.00101762,0.0011176,0.00106182,0.000890907,0.000686095,0.0005,38.3505,38.3505,69.4074,86.4371,88.5924,94.9092,87.2699,94.1608,100.612,88.122,98.3647,105.786,111.087,116.16,129.963,153.523,173.115,200.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1509_CHICHI_TCU074-E,nonCollapse,0.0119603,0.0124097,0.011269,0.00989004,0.00880813,0.00807714,0.00727375,0.00593205,0.00576245,0.00590588,0.00624445,0.00692789,0.00843817,0.00857731,0.00739033,0.00581096,0.00345439,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,112.839,112.839,122.091,149.881,171.785,170.183,143.438,138.427,129.29,130.727,136.915,157.605,175.386,192.071,289.381,256.808,303.019,340.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1547_CHICHI_TCU123-E,nonCollapse,0.0113498,0.0121213,0.0111124,0.0082173,0.00641966,0.00547775,0.00447903,0.00314114,0.00275792,0.00264573,0.0026223,0.00270981,0.00309313,0.00304738,0.00263624,0.00207781,0.00123842,-0.00196004,-0.0019443,-0.00165502,-0.0011165,-0.000792121,-0.000619643,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,30.44,30.44,41.335,44.8219,57.1013,68.0098,73.7726,73.3915,76.6372,87.4258,95.5043,100.662,102.323,103.04,103.986,103.175,109.875,122.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1572_CHICHI_TTN018-E,nonCollapse,0.0141309,0.013317,0.0108325,0.0090682,0.00815762,0.00755866,0.00666715,0.00517021,0.00512051,0.00545377,0.00582652,0.00644143,0.00803752,0.0085559,0.00765388,0.00615119,0.00364222,-0.0005,-0.000518834,-0.000743399,-0.000742553,-0.00065938,-0.000565021,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,98.2722,98.2722,134.606,204.084,236.034,212.209,141.19,127.621,175.16,181.384,170.847,181.057,177.336,159.106,211.191,242.485,295.63,366.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1580_CHICHI_TTN028-E,nonCollapse,0.0138078,0.013751,0.0119313,0.00866222,0.00713667,0.00640034,0.00546568,0.00412387,0.00400034,0.0042301,0.004539,0.00503275,0.00605031,0.00615691,0.005408,0.00428277,0.00252186,-0.00120033,-0.00110291,-0.000937945,-0.000664244,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,66.3896,66.3896,92.9869,113.744,119.225,112.732,126.747,107.099,116.414,115.941,120.866,124.16,127.968,131.369,146.711,184.177,221.222,253.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1594_CHICHI_TTN051-E,nonCollapse,0.0127433,0.0131419,0.0115888,0.00911655,0.00767495,0.00708927,0.00618096,0.00445219,0.00387607,0.00373622,0.00380015,0.00413094,0.00495085,0.0050545,0.00448105,0.0035854,0.00212098,-0.00150528,-0.00150582,-0.00130933,-0.000850318,-0.000558249,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,77.6603,77.6603,105.512,122.593,131.878,108.992,100.434,119.974,118.537,132.514,157.442,160.59,152.007,143.14,141.08,156.447,184.517,215.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1598_CHICHI_WTC-E,nonCollapse,0.0173297,0.0173134,0.0150626,0.00993851,0.0066857,0.00549141,0.00437683,0.0031126,0.00285536,0.00277084,0.00267835,0.00277789,0.00315752,0.00307325,0.00262182,0.00206619,0.00125317,0.00164295,0.00121003,0.000702069,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,51.9213,51.9213,59.8801,62.6726,68.5788,83.9882,92.7824,87.1495,82.0059,90.3828,95.3538,101.228,105.244,105.602,102.166,110.233,114.937,122.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1626_SITKA_212V5090,nonCollapse,0.0169565,0.0162606,0.0156664,0.0114595,0.00848069,0.00694537,0.00572552,0.00392882,0.00353282,0.00374782,0.00380607,0.0038908,0.00432647,0.00415386,0.00365292,0.0029645,0.00202374,0.00230058,0.00207542,0.00168227,0.000904639,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,187.415,187.415,131.15,140.385,140.643,137.829,127.366,147.343,148.515,164.846,159.341,182.676,187.471,174.338,189.971,181.599,167.042,171.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN172_IMPVALL-H_H-E01140,nonCollapse,0.0140378,0.0141517,0.0121042,0.00874398,0.00722154,0.00585476,0.00456528,0.00311203,0.00318991,0.00341249,0.0036612,0.00402565,0.00479354,0.00492915,0.00445808,0.00361998,0.00217832,-0.000984108,-0.000896683,-0.00072939,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,105.16,105.16,84.3546,96.8544,104.429,99.1482,96.7702,107.874,121.323,136.013,144.001,134.16,121.502,119.857,130.65,168.943,177.987,216.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1773_HECTOR_CAB180,nonCollapse,0.00887832,0.00996862,0.00957947,0.00750558,0.0059576,0.0049715,0.00398376,0.00277581,0.00249821,0.002477,0.00250256,0.00265749,0.00312966,0.00315141,0.00275187,0.00217474,0.0012925,-0.00445233,-0.00503319,-0.00486375,-0.00373039,-0.00288134,-0.00232643,-0.00180895,-0.00122468,-0.00106409,-0.00102127,-0.0009789,-0.000975281,-0.00109173,-0.00105435,-0.000885946,-0.000678276,-0.0005,40.3476,40.3476,59.2678,63.3164,67.4361,69.5879,60.6435,66.5093,76.7564,76.8352,79.2196,83.1739,85.3757,90.9586,96.1567,97.9023,112.973,127.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1811_HECTOR_MFS180,nonCollapse,0.011313,0.0116843,0.0101986,0.00703325,0.00548567,0.0048183,0.00402369,0.00291781,0.00294775,0.00306044,0.00311193,0.00324799,0.00380283,0.00397362,0.00357254,0.00288331,0.00171903,0.00297983,0.00304645,0.0027023,0.00196486,0.00149828,0.0012497,0.00102942,0.000753782,0.000697889,0.000695012,0.000687156,0.000694333,0.000767433,0.000732957,0.000617887,0.0005,0.0005,48.2223,48.2223,55.1902,71.6438,85.8954,90.1503,88.5596,86.3246,95.5865,92.3642,81.6433,85.103,88.0702,103.739,119.526,130.24,137.7,169.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1816_HECTOR_NPF180,nonCollapse,0.0126456,0.0138436,0.0130424,0.00939011,0.00693006,0.00599709,0.00491369,0.00369086,0.00344327,0.00338017,0.00331878,0.00349355,0.00438359,0.00461593,0.00421596,0.00347073,0.00214092,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,86.0133,86.0133,109.019,133.781,128.202,122.486,114.226,109.184,109.412,116.023,116.545,142.325,154.929,162.161,154.362,137.171,166.599,205.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN187_IMPVALL-H_H-PTS225,nonCollapse,0.0138188,0.0127159,0.0107232,0.00886847,0.00720191,0.00580459,0.00432527,0.00317618,0.00311999,0.00311384,0.00302323,0.00310772,0.00381004,0.00395107,0.00361625,0.00297217,0.00182057,0.00134449,0.00107635,0.000757526,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,70.9112,70.9112,112.787,136.61,129.335,127.814,106.202,116.72,127.138,122.237,117.562,118.163,119.997,131.343,135.62,132.444,149.001,178.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2498_CHICHI-03_CHY086N,nonCollapse,0.0126745,0.0130276,0.0112362,0.0076873,0.00597754,0.00713862,0.0074323,0.00635047,0.00626019,0.0064989,0.00683735,0.00755811,0.00928825,0.00939258,0.0078871,0.00602329,0.00355582,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,106.353,106.353,158.944,146.512,184.585,182.928,181.729,181.41,171.34,156.302,133.593,146.762,182.031,208.237,235.739,293.013,339.607,364.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2612_CHICHI-03_TCU057N,nonCollapse,0.00850467,0.00943974,0.00902083,0.00750456,0.00622163,0.00532942,0.00465921,0.00352986,0.00321793,0.00311761,0.00302188,0.00350236,0.00435601,0.00456138,0.00411779,0.00333826,0.00200312,0.00312799,0.00358473,0.00347763,0.00266472,0.00205065,0.00165406,0.00128479,0.000873266,0.000765054,0.000737858,0.00070664,0.000690328,0.000742117,0.000692949,0.000574497,0.0005,0.0005,58.459,58.459,70.3417,99.0554,93.9847,81.5167,87.3756,98.4396,103.193,98.0421,107.825,126.911,129.589,131.348,133.368,130.765,159.732,196.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2613_CHICHI-03_TCU059N,nonCollapse,0.0133484,0.0139825,0.0126944,0.00963713,0.00814785,0.00724845,0.00657301,0.00506978,0.0045416,0.00414092,0.0039054,0.00410493,0.00469873,0.0045831,0.00397705,0.00321194,0.00190512,-0.00059239,-0.00057076,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,84.8279,84.8279,135.748,142.196,122.33,113.465,108.71,116.467,120.532,119.64,158.467,186.188,197.533,194.677,179.011,162.061,174.17,191.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2655_CHICHI-03_TCU122N,nonCollapse,0.0068005,0.00764916,0.00728909,0.00548327,0.0042255,0.00343899,0.00279492,0.00211153,0.00199457,0.00200496,0.00200959,0.00207885,0.00270814,0.00322211,0.00318207,0.00273229,0.00167961,-0.00341628,-0.00391469,-0.00381129,-0.00294193,-0.00228164,-0.00185227,-0.00144966,-0.000989017,-0.000865464,-0.000835252,-0.000806631,-0.000811742,-0.000918081,-0.000893448,-0.000754988,-0.000580156,-0.0005,75.0047,75.0047,93.8382,107.959,84.2598,94.8104,85.9145,88.4193,105.392,97.8319,77.0646,85.95,103.344,109.663,102.476,80.5598,99.4705,161.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2710_CHICHI-04_CHY036N,nonCollapse,0.0110372,0.011673,0.0105291,0.00768064,0.00581265,0.004941,0.00393147,0.00267668,0.00230606,0.00221669,0.00224437,0.00237169,0.00275731,0.00275759,0.00241347,0.00191846,0.0011518,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,42.9088,42.9088,52.4151,60.7823,71.6847,66.99,65.8745,74.0286,83.3611,90.0244,90.3527,89.1166,92.254,93.1262,83.6064,88.3199,98.3166,112.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2716_CHICHI-04_CHY050N,nonCollapse,0.0109249,0.011168,0.0101692,0.00763476,0.00581806,0.00492454,0.0041755,0.00306908,0.00279291,0.00274076,0.00274678,0.00284345,0.00323056,0.00314508,0.00267357,0.00207633,0.00128305,-0.0018341,-0.00211061,-0.0020558,-0.00156741,-0.00118633,-0.000920727,-0.000673,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,82.0953,82.0953,96.0522,81.1098,79.3434,73.9637,91.2712,83.8865,83.1055,80.5535,79.4629,98.8539,104.098,93.3503,98.9223,110.228,118.173,122.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2727_CHICHI-04_CHY063N,nonCollapse,0.0140358,0.013941,0.0127778,0.00957314,0.00724298,0.00699114,0.00548925,0.00376189,0.00374837,0.00386829,0.00429902,0.00522531,0.0067243,0.00723922,0.00669611,0.00553342,0.00334146,0.000518149,0.000727652,0.000786731,0.000574377,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,93.3567,93.3567,176.83,265.807,248.251,212.73,140.204,113.703,181.221,213.276,238.772,241.019,221.002,169.376,151.024,195.13,249.237,324.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2861_CHICHI-04_TCU056N,nonCollapse,0.0102376,0.0111834,0.010493,0.0083091,0.00673241,0.0057669,0.00478992,0.00350402,0.00323658,0.00323172,0.00321503,0.00329009,0.00370442,0.00358251,0.00302777,0.0023351,0.00137239,-0.0005,-0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,30.7942,30.7942,51.6804,62.6027,68.2591,70.3061,73.4976,81.6601,84.0405,82.5342,83.0302,90.0398,99.3445,108.231,118.397,127.817,134.366,139.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2876_CHICHI-04_TCU100N,nonCollapse,0.0119722,0.0127848,0.0116562,0.0084307,0.00696285,0.00605772,0.00508852,0.0038085,0.00361302,0.00366863,0.00371583,0.0038812,0.00444845,0.00436889,0.00374131,0.00291373,0.00171404,0.00182721,0.00191063,0.0016722,0.00109961,0.000745194,0.000548294,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,29.0312,29.0312,53.8683,60.3017,70.6858,83.2561,88.118,86.8426,83.4819,80.9038,85.6435,92.0663,100.75,114.429,130.351,146.692,161.643,173.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
