,EndCriteria,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-13-1,1-PID-14-1,1-PID-15-1,1-PID-16-1,1-PID-17-1,1-RID-1-1,1-RID-2-1,1-RID-3-1,1-RID-4-1,1-RID-5-1,1-RID-6-1,1-RID-7-1,1-RID-8-1,1-RID-9-1,1-RID-10-1,1-RID-11-1,1-RID-12-1,1-RID-13-1,1-RID-14-1,1-RID-15-1,1-RID-16-1,1-RID-17-1,1-PFA-0-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-13-1,1-PFA-14-1,1-PFA-15-1,1-PFA-16-1,1-PFA-17-1,1-DSS-2-100,1-DSS-4-100,1-DSS-6-100,1-DSS-8-100,1-DSS-2-101,1-DSS-4-101,1-DSS-6-101,1-DSS-8-101,1-DSS-10-101,1-DSS-2-102,1-DSS-4-102,1-DSS-6-102,1-DSS-8-102,1-DSS-10-102,1-DSS-2-103,1-DSS-4-103,1-DSS-6-103,1-DSS-8-103,1-DSS-10-103,1-DSS-12-103,1-DSS-2-104,1-DSS-4-104,1-DSS-6-104,1-DSS-8-104,1-DSS-10-104,1-DSS-12-104,1-DSS-2-105,1-DSS-4-105,1-DSS-6-105,1-DSS-8-105,1-DSS-10-105,1-DSS-12-105,1-DSS-14-105,1-DSS-16-105,1-DSS-2-106,1-DSS-4-106,1-DSS-6-106,1-DSS-8-106,1-DSS-10-106,1-DSS-12-106,1-DSS-14-106,1-DSS-16-106,1-DSS-2-107,1-DSS-4-107,1-DSS-6-107,1-DSS-8-107,1-DSS-10-107,1-DSS-12-107,1-DSS-14-107,1-DSS-16-107,1-DSS-2-108,1-DSS-4-108,1-DSS-6-108,1-DSS-8-108,1-DSS-10-108,1-DSS-12-108,1-DSS-14-108,1-DSS-16-108,1-DSS-2-109,1-DSS-4-109,1-DSS-6-109,1-DSS-8-109,1-DSS-10-109,1-DSS-12-109,1-DSS-14-109,1-DSS-16-109
RSN1482_CHICHI_TCU039-E,nonCollapse,0.0294408,0.0279124,0.0232199,0.0145568,0.0100171,0.0077212,0.00621166,0.00431933,0.00368823,0.003544,0.00366839,0.00399556,0.00480095,0.00489824,0.00438046,0.00352575,0.00210015,-0.00624996,-0.0054939,-0.00408318,-0.00210051,-0.000986244,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,80.7612,80.7612,109.896,156.231,158.344,130.197,118.015,109.265,109.934,133.156,154.099,168.73,173.689,160.986,136.87,148.158,179.807,213.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1490_CHICHI_TCU050-E,nonCollapse,0.0245798,0.0217486,0.0169879,0.0124932,0.00974086,0.00815372,0.00719931,0.00535517,0.00488649,0.00491116,0.0049436,0.00515411,0.00591557,0.00579702,0.00498242,0.00398577,0.00227727,-0.00354459,-0.00303743,-0.00220189,-0.00107115,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,108.744,108.744,125.987,174.121,157.735,150.611,126.576,137.636,128.01,144.222,152.632,167.304,177.649,183.251,184.544,205.532,219.655,247.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1491_CHICHI_TCU051-E,nonCollapse,0.016904,0.0156544,0.013231,0.00993618,0.00750061,0.00685228,0.00577245,0.00405272,0.00405016,0.00430121,0.00449696,0.00485782,0.00574055,0.00579594,0.00512587,0.00413463,0.00247123,0.00136772,0.0010966,0.000729769,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,78.5567,78.5567,134.365,169.587,153.811,146.787,118.521,113.895,152.163,157.54,152.758,150.141,154.711,160.635,180.721,204.316,222.904,249.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1493_CHICHI_TCU053-E,nonCollapse,0.0166638,0.0167727,0.0154673,0.0102349,0.00847745,0.00766948,0.00677334,0.00522323,0.00484172,0.00518856,0.00579966,0.00649046,0.0077622,0.0078138,0.00685589,0.00554577,0.00336628,-0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,195.744,195.744,231.066,224.58,224.817,234.419,191.931,186.011,202.3,254.751,256.753,241.52,261.531,253.038,231.039,278.725,304.293,331.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1494_CHICHI_TCU054-E,nonCollapse,0.0229502,0.0198021,0.0162675,0.0108824,0.00812585,0.0081492,0.00714768,0.00550402,0.0054752,0.00534359,0.00556905,0.00633967,0.00772738,0.00788135,0.00689868,0.00546606,0.00319287,0.00381167,0.00307981,0.0020826,0.000858359,0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,118.943,118.943,157.068,204.585,188.76,183.524,153.326,160.815,177.69,170.269,180.968,186.647,191.641,203.916,211.109,235.028,287.95,329.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1495_CHICHI_TCU055-E,nonCollapse,0.0206549,0.0203039,0.0186769,0.0132009,0.00919973,0.00698184,0.00574923,0.00431337,0.00406887,0.00402508,0.00399055,0.00447513,0.00541491,0.00552887,0.0048752,0.004075,0.0025162,0.00218167,0.00199015,0.00166909,0.00104732,0.000575359,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,101.469,101.469,129.538,171.693,147.153,118.063,133.39,148.752,129.052,147.306,170.141,192.444,190.617,167.641,164.678,160.268,199.849,237.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1517_CHICHI_TCU084-E,nonCollapse,0.0178029,0.0205301,0.0207114,0.0150664,0.010239,0.00770009,0.00785198,0.0063237,0.00626994,0.00648389,0.00669968,0.00730598,0.00953822,0.0102188,0.00881184,0.00676419,0.00405204,-0.00170082,-0.00161597,-0.00140987,-0.00090627,-0.000588118,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,0.0005,179.185,179.185,187.967,205.183,201.346,207.437,170.425,166.319,166.872,160.733,166.177,161.791,187.212,218.093,251.491,321.547,348.256,407.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1526_CHICHI_TCU098-E,nonCollapse,0.0224949,0.0206757,0.016567,0.0111505,0.00796283,0.00657203,0.00523747,0.00368004,0.00340088,0.00341435,0.00344311,0.00362686,0.00422807,0.00427199,0.00382538,0.00307676,0.00182412,0.00121893,0.00105416,0.000724992,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,49.7255,49.7255,94.7669,126.827,122.31,110.524,100.998,100.861,101.837,110.967,111.874,111.462,113.883,112.619,120.482,135.45,154.162,181.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1538_CHICHI_TCU112-E,nonCollapse,0.0391186,0.0360016,0.0298153,0.018929,0.0110118,0.00681916,0.0056693,0.00452388,0.00448067,0.00472259,0.00497886,0.00538614,0.00632796,0.0063293,0.00551083,0.00436435,0.00260232,0.00260104,0.00238672,0.00191983,0.00122105,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,46.7426,46.7426,91.8901,118.846,136.027,154.937,155.277,128.803,114.861,113.047,108.997,114.809,117.484,131.188,162.792,198.635,228.688,256.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1581_CHICHI_TTN031-E,nonCollapse,0.0165119,0.0170786,0.0156459,0.0106308,0.00749048,0.00582602,0.00456579,0.0033039,0.0030515,0.00300235,0.00297756,0.00312103,0.00360765,0.00355517,0.00315754,0.00260211,0.00160351,0.00100862,0.000925647,0.000707441,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,52.4578,52.4578,87.2506,78.4272,94.5131,105.681,108.481,106.306,128.027,122.366,109.493,106.019,107.276,114.466,118.485,121.04,135.564,148.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN187_IMPVALL-H_H-PTS225,nonCollapse,0.0271497,0.0266644,0.0226628,0.0143596,0.0102593,0.00820488,0.0064509,0.00421356,0.00389175,0.00399888,0.00402439,0.00447674,0.00564873,0.00597966,0.00545597,0.00447268,0.00272399,0.00545408,0.00470967,0.00350796,0.00172538,0.000628492,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,145.303,145.303,190.049,165.751,147.542,156.9,136.022,116.653,170.664,182.888,192.251,196.124,185.574,187.039,216.995,211.134,209.096,261.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2454_CHICHI-03_CHY017N,nonCollapse,0.0205573,0.0203115,0.0175942,0.0117494,0.00771029,0.0061636,0.00550826,0.00415088,0.00368848,0.00346032,0.00354565,0.00377076,0.00439509,0.00438058,0.00380327,0.00299737,0.00177658,0.00153796,0.00133216,0.000964,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,0.0005,54.1321,54.1321,83.838,96.9939,89.0513,99.0443,113.691,110.354,104.206,109.132,133.608,151.334,155.173,147.807,135.768,143.536,162.333,179.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2459_CHICHI-03_CHY026N,nonCollapse,0.0127539,0.0133548,0.0121019,0.00859484,0.00631795,0.00510984,0.00411215,0.00292046,0.0026672,0.00265531,0.00265644,0.00277325,0.00321065,0.00318841,0.00275538,0.00216367,0.0012814,0.00267985,0.00273471,0.00236542,0.00151791,0.00095857,0.000641331,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,0.0005,33.3722,33.3722,65.7655,53.2005,59.1291,72.2851,79.2913,79.705,85.4552,85.3192,87.691,90.0715,92.4026,93.9467,100.584,108.133,117.037,127.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2484_CHICHI-03_CHY063N,nonCollapse,0.0291613,0.0262812,0.0203434,0.013209,0.00928551,0.00722212,0.00583951,0.00408945,0.00416406,0.0044102,0.00460524,0.00511103,0.00623264,0.00638745,0.00562234,0.00444301,0.00257857,-0.00377689,-0.00328974,-0.00238038,-0.00117157,-0.000555182,-0.0005,-0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,87.7154,87.7154,148.207,152.165,146.36,146.876,134.77,140.9,144.796,175.011,186.269,181.48,165.374,144.856,170.095,200.109,232.749,267.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2501_CHICHI-03_CHY090N,nonCollapse,0.0248287,0.022843,0.0182041,0.0118249,0.00836599,0.0073549,0.00609001,0.00434685,0.00400202,0.00391489,0.00393581,0.00433083,0.0052814,0.00545176,0.00484561,0.0038674,0.00226836,0.000903345,0.000781313,0.000523294,0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,142.521,142.521,135.991,135.93,148.486,140.457,116.768,141.916,144.383,131.396,156.104,173.682,171.625,149.237,155.788,167.356,201.449,233.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2512_CHICHI-03_CHY115N,nonCollapse,0.0335551,0.0306451,0.0248326,0.0162683,0.0106382,0.00761168,0.00592788,0.0042607,0.00410172,0.00420363,0.00426974,0.00447272,0.00515002,0.0050861,0.0043874,0.00344237,0.00203966,0.00373178,0.00315379,0.00216892,0.000970956,0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,49.4504,49.4504,81.6361,101.798,113.945,140.866,120.941,120.035,105.189,106.708,114.893,121.677,123.36,134.535,150.356,166.398,185.614,203.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2626_CHICHI-03_TCU075N,nonCollapse,0.0124087,0.0111665,0.0103451,0.00941304,0.00999502,0.00899251,0.00711693,0.00477581,0.00473617,0.00466001,0.00487381,0.00596544,0.00894989,0.0112063,0.0106858,0.00842774,0.00502488,-0.00245284,-0.00293352,-0.00287633,-0.00214958,-0.00159096,-0.00131588,-0.00103946,-0.000704539,-0.000604782,-0.000572215,-0.000538899,-0.000516393,-0.000516479,-0.000578685,-0.000650296,-0.000641916,-0.0005,315.965,315.965,274.293,355.352,319.063,288.459,244.035,224.989,236.046,259.261,309.438,333.617,303.619,274.645,243.815,276.4,364.607,486.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2631_CHICHI-03_TCU082N,nonCollapse,0.0189143,0.0192721,0.0190151,0.0161055,0.013376,0.0106585,0.00919091,0.00682368,0.00620177,0.00607294,0.00601052,0.00721103,0.0103944,0.0120273,0.0106958,0.00797332,0.00470933,-0.00267355,-0.00247725,-0.00223331,-0.00167359,-0.00151915,-0.00104639,-0.000534288,-0.0005,-0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.000687603,-0.000764936,-0.0005,-0.0005,175.469,175.469,196.292,212.263,217.785,197.504,202.06,212.064,193.887,151.846,175.16,201.847,221.074,226.036,231.076,255.732,382.804,483.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2647_CHICHI-03_TCU112N,nonCollapse,0.0161423,0.0157706,0.0142647,0.0102667,0.00769337,0.00649522,0.00551896,0.00407207,0.00372512,0.00366378,0.0035901,0.0036322,0.00407271,0.00392304,0.0032913,0.00252041,0.00147698,-0.00196122,-0.00186516,-0.00162318,-0.00100912,-0.000575929,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,67.3135,67.3135,79.488,95.2415,101.553,90.6235,86.2514,84.5737,85.3975,88.4214,100.627,112.495,122.86,131.955,140.025,145.261,148.203,149.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2662_CHICHI-03_TCU140N,nonCollapse,0.0158667,0.0158635,0.0137815,0.00934291,0.00650232,0.0052176,0.00423712,0.00301518,0.00271844,0.00273625,0.00276338,0.00287973,0.00329532,0.00323687,0.00279133,0.00218689,0.00129311,-0.00226992,-0.00213845,-0.00176054,-0.00105589,-0.00057046,-0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,55.0354,55.0354,61.7997,72.2209,74.0696,75.0647,75.4723,80.1521,89.3686,93.6848,94.7343,94.8143,96.7062,97.59,99.997,107.612,118.365,128.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2703_CHICHI-04_CHY028N,nonCollapse,0.0267173,0.024264,0.020839,0.0133191,0.00772699,0.00629057,0.00513147,0.00358122,0.00336962,0.00336149,0.00365967,0.00392715,0.00493021,0.00518325,0.00467158,0.003761,0.00225189,0.00527271,0.00448061,0.00326995,0.00158116,0.000541163,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,205.062,205.062,136.532,135.812,139.928,149.843,149.721,147.153,153.973,162.856,139.43,139.771,161.913,223.454,274.621,245.768,189.912,225.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2720_CHICHI-04_CHY056N,nonCollapse,0.0274539,0.0265157,0.0216438,0.0133189,0.00953985,0.00776135,0.00665962,0.00509525,0.00520223,0.0054316,0.00609353,0.00713452,0.00924478,0.00989001,0.00851633,0.0066609,0.00407078,-0.0071155,-0.00617562,-0.00439467,-0.00208341,-0.000849536,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,0.0005,0.0005,191.537,191.537,268.099,232.95,187.398,200.452,193.486,171.777,193.472,218.01,219.596,209.339,182.847,213.619,243.469,272.231,343.625,382.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
