,EndCriteria,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-13-1,1-PID-14-1,1-PID-15-1,1-PID-16-1,1-PID-17-1,1-RID-1-1,1-RID-2-1,1-RID-3-1,1-RID-4-1,1-RID-5-1,1-RID-6-1,1-RID-7-1,1-RID-8-1,1-RID-9-1,1-RID-10-1,1-RID-11-1,1-RID-12-1,1-RID-13-1,1-RID-14-1,1-RID-15-1,1-RID-16-1,1-RID-17-1,1-PFA-0-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-13-1,1-PFA-14-1,1-PFA-15-1,1-PFA-16-1,1-PFA-17-1,1-DSS-2-100,1-DSS-4-100,1-DSS-6-100,1-DSS-8-100,1-DSS-2-101,1-DSS-4-101,1-DSS-6-101,1-DSS-8-101,1-DSS-10-101,1-DSS-2-102,1-DSS-4-102,1-DSS-6-102,1-DSS-8-102,1-DSS-10-102,1-DSS-2-103,1-DSS-4-103,1-DSS-6-103,1-DSS-8-103,1-DSS-10-103,1-DSS-12-103,1-DSS-2-104,1-DSS-4-104,1-DSS-6-104,1-DSS-8-104,1-DSS-10-104,1-DSS-12-104,1-DSS-2-105,1-DSS-4-105,1-DSS-6-105,1-DSS-8-105,1-DSS-10-105,1-DSS-12-105,1-DSS-14-105,1-DSS-16-105,1-DSS-2-106,1-DSS-4-106,1-DSS-6-106,1-DSS-8-106,1-DSS-10-106,1-DSS-12-106,1-DSS-14-106,1-DSS-16-106,1-DSS-2-107,1-DSS-4-107,1-DSS-6-107,1-DSS-8-107,1-DSS-10-107,1-DSS-12-107,1-DSS-14-107,1-DSS-16-107,1-DSS-2-108,1-DSS-4-108,1-DSS-6-108,1-DSS-8-108,1-DSS-10-108,1-DSS-12-108,1-DSS-14-108,1-DSS-16-108,1-DSS-2-109,1-DSS-4-109,1-DSS-6-109,1-DSS-8-109,1-DSS-10-109,1-DSS-12-109,1-DSS-14-109,1-DSS-16-109
RSN1472_CHICHI_TCU017-E,nonCollapse,0.036369,0.0336237,0.0267262,0.0164223,0.0102339,0.00717214,0.00580742,0.00430101,0.00400487,0.00400593,0.00406158,0.00431481,0.00519774,0.00535808,0.00473825,0.00376276,0.00219664,-0.00699198,-0.00615828,-0.00458955,-0.0023173,-0.00106306,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,89.3289,89.3289,105.513,130.699,130.988,109.323,108.714,110.048,123.006,125.677,121.414,133.666,141.007,143.794,153.373,168.332,197.263,228.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1477_CHICHI_TCU031-E,MaxDrift,0.0939354,0.0872396,0.0696996,0.0388638,0.0141189,0.0085299,0.00607827,0.00497176,0.00494498,0.00497421,0.00488269,0.00491322,0.00548371,0.0053982,0.00475183,0.00380756,0.0022814,-0.0935755,-0.0869723,-0.0695113,-0.0387885,-0.0135926,-0.00309315,-0.0005,-0.0005,-0.000594437,-0.000743102,-0.000706572,-0.000772367,-0.00108316,-0.00137177,-0.00145173,-0.00131054,-0.000875334,142.808,142.808,900.482,417.387,411.289,164.33,137.951,136.994,136.583,128.291,133.159,145.644,164.407,189.779,207.583,212.002,203.376,221.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1478_CHICHI_TCU033-E,nonCollapse,0.0504538,0.045532,0.0341821,0.0206264,0.0128681,0.00789714,0.00665326,0.005216,0.00504307,0.00509652,0.00513658,0.00531969,0.0060316,0.00620009,0.00583784,0.00488134,0.00310956,-0.019545,-0.0171283,-0.012589,-0.00628153,-0.00204379,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,142.936,142.936,609.299,247.195,172.092,200.511,174.614,195.074,209.834,167.287,206.246,217.818,201.934,189.404,196.305,219.836,228.388,290.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1487_CHICHI_TCU047-E,MaxDrift,0.0938491,0.0859346,0.0705056,0.0468562,0.0238273,0.0137018,0.0106616,0.00800266,0.00704934,0.00790142,0.00955203,0.0130231,0.0185062,0.019184,0.0150537,0.0102848,0.00574794,-0.0937863,-0.0859092,-0.0686193,-0.0398422,-0.0168636,-0.00628483,-0.00371553,-0.00244115,-0.00208858,-0.00168475,-0.00107941,-0.0005,0.0005,0.0005,-0.000655064,-0.00141616,-0.00122682,545.071,545.071,1104.35,645.972,387.94,375.6,325.99,319.137,268.128,302.764,316.71,324.212,393.461,332.336,364.715,480.23,551.968,558.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1491_CHICHI_TCU051-E,nonCollapse,0.0581941,0.0542789,0.0416406,0.0214835,0.0109725,0.0076005,0.00663191,0.00523117,0.00485757,0.00441004,0.00443473,0.00506573,0.00618435,0.00641016,0.00578132,0.00471992,0.00289475,-0.0310312,-0.0274896,-0.0206184,-0.00998999,-0.00329781,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,161.443,161.443,503.064,446.19,178.972,162.633,137.242,141.567,153.041,155.123,183.118,218.764,228.708,215.562,197.451,194.474,214.832,270.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1504_CHICHI_TCU067-E,nonCollapse,0.0462902,0.0407505,0.0295885,0.0180485,0.0101922,0.00820701,0.00795203,0.00636313,0.00596962,0.00626457,0.00714991,0.00930769,0.0132742,0.0147765,0.0125832,0.00887329,0.00498518,-0.0013022,-0.00100791,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,258.147,258.147,228.442,207.647,218.607,250.908,242.827,212.649,205.005,214.739,212.578,205.535,218.475,230.406,277.361,306.437,455.947,518.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1515_CHICHI_TCU082-E,nonCollapse,0.0398908,0.0379677,0.0316462,0.0198418,0.0123769,0.00900594,0.00702361,0.00508308,0.00539338,0.00569284,0.00562723,0.00577578,0.00672759,0.00671733,0.0062206,0.00522007,0.00324076,-0.00882601,-0.00809124,-0.00658484,-0.00368097,-0.00204366,-0.00059205,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,224.438,224.438,260.563,288.733,209.091,229.83,248.065,222.037,167.695,185.02,221.105,268.871,298.739,295.492,262.569,259.289,259.236,302.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1522_CHICHI_TCU092-E,nonCollapse,0.0339528,0.0318699,0.0258661,0.0178217,0.0115418,0.00782649,0.00627937,0.00458525,0.0042523,0.00442477,0.00485652,0.0054271,0.00679127,0.00750624,0.00703902,0.00585019,0.00352646,0.00182253,0.00178996,0.00175913,0.00147803,0.000868946,0.0005,0.0005,-0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,178.614,178.614,223.601,244.584,234.577,184.709,173.182,181.652,243.28,246.779,225.617,219.547,201.312,182.081,155.567,203.244,257.061,346.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1526_CHICHI_TCU098-E,nonCollapse,0.0449753,0.0406964,0.0317471,0.0194144,0.0117776,0.00864945,0.00702587,0.00513796,0.00468721,0.00463106,0.00482631,0.00533709,0.00647639,0.0066079,0.00579076,0.00466713,0.00277774,-0.0123189,-0.0109431,-0.00831837,-0.0042577,-0.00170612,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,102.304,102.304,131.889,156.77,162.579,153.794,137.638,135.459,132.357,122.76,148.094,162.004,170.301,173.75,178.626,199.05,245.139,277.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1533_CHICHI_TCU106-E,nonCollapse,0.0491957,0.0446529,0.0335886,0.0206872,0.0136949,0.00870044,0.00683902,0.00506271,0.00445642,0.0047878,0.00515295,0.00591102,0.00741947,0.00784361,0.00736862,0.00640691,0.00402413,0.0005,0.0005,0.001011,0.0014233,0.00149803,0.000616378,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,140.882,140.882,439.42,283.885,267.127,181.609,177.898,186.239,249.874,255.644,247.864,234.17,218.428,195.246,228.006,617.361,273.242,372.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1534_CHICHI_TCU107-E,nonCollapse,0.0431624,0.0402949,0.0331644,0.0204614,0.0110254,0.00685906,0.0060445,0.00488611,0.0048407,0.00493557,0.00514198,0.00583211,0.00715044,0.00737818,0.006543,0.00520919,0.00305487,0.00724843,0.00639961,0.00483903,0.00268225,0.000694805,0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,93.8287,93.8287,142.209,176.779,158.107,156.603,159.74,168.326,156.221,160.103,156.719,144.503,150.244,173.751,193.69,207.477,263.936,311.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1535_CHICHI_TCU109-E,nonCollapse,0.045117,0.0412898,0.0333251,0.0198299,0.0106531,0.00694984,0.00569748,0.00432617,0.00416478,0.00422789,0.00456731,0.0053058,0.00653497,0.00674525,0.00599837,0.00480134,0.00284033,0.0104043,0.00929526,0.00733206,0.00432298,0.00192831,0.0005,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,87.0784,87.0784,1106.48,152.608,137.746,158.639,153.93,145.363,138.218,153.501,157.912,160.022,149.294,153.066,160.05,194.326,245.344,288.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1536_CHICHI_TCU110-E,nonCollapse,0.0472072,0.0433428,0.03558,0.0215642,0.010669,0.00757737,0.00661993,0.00502743,0.00478129,0.00489967,0.00508181,0.00550294,0.00653434,0.0065966,0.00575604,0.0045348,0.00266746,0.0158222,0.0141253,0.0110454,0.00639849,0.00248815,0.00052379,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,76.5681,76.5681,1129.84,175.533,127.966,140.249,133.78,151.725,148.869,118.832,133.403,145.817,154.892,163.435,173.725,203.996,239.413,268.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1538_CHICHI_TCU112-E,MaxDrift,0.0938808,0.0852491,0.0652093,0.0337475,0.0122407,0.00792734,0.0059024,0.00423356,0.00371898,0.00390077,0.00407895,0.00441248,0.00518216,0.00517943,0.00451337,0.00357622,0.00213361,0.0935881,0.0850415,0.0649933,0.03361,0.0121982,0.00436017,0.00279246,0.00222506,0.00225446,0.00224469,0.00210874,0.00203548,0.00222286,0.00212791,0.00178849,0.00135797,0.000768491,95.6378,95.6378,1358.84,1600.56,1779.29,156.411,138.69,140.939,140.664,145.825,154.838,166.07,168.235,163.875,167.821,179.267,196.621,215.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1542_CHICHI_TCU117-E,nonCollapse,0.0378387,0.0357176,0.0292432,0.0174335,0.00974998,0.006556,0.00550961,0.00417952,0.00393761,0.0039503,0.00397508,0.00423193,0.00501606,0.0051129,0.00454748,0.00365951,0.00220468,-0.00639168,-0.00550376,-0.00384966,-0.00161048,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,75.9648,75.9648,106.822,107.718,112.813,120.038,110.327,104.776,115.265,113.971,116.962,129.157,147.261,157.082,160.315,164.242,176.988,214.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1546_CHICHI_TCU122-E,nonCollapse,0.0427305,0.0411083,0.0356319,0.0224956,0.0118633,0.00786628,0.0076433,0.00594591,0.00520938,0.00496053,0.00494963,0.005726,0.00700067,0.00716096,0.00635973,0.00515893,0.00317743,0.00758227,0.00680086,0.00530445,0.00316047,0.000840289,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,228.713,228.713,237.236,242.729,227.524,209.833,182.969,170.528,157.414,169.105,219.482,261.028,287.624,284.959,244.641,237.097,267.155,302.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1547_CHICHI_TCU123-E,nonCollapse,0.0483897,0.0441585,0.0354589,0.0212183,0.0111757,0.00795935,0.0068328,0.00525855,0.00523868,0.00529243,0.00538362,0.00589078,0.00717744,0.00747172,0.00670714,0.00539049,0.00317782,-0.00862545,-0.00759356,-0.0056649,-0.00268915,-0.00062038,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,129.37,129.37,483.808,214.468,173.138,209.598,193.045,154.185,130.911,147.513,154.206,169.504,187.406,198.359,203.107,213.026,266.23,323.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN1555_CHICHI_TCU147-E,nonCollapse,0.0399523,0.0386624,0.032846,0.0204499,0.0126636,0.0088634,0.00684953,0.00519242,0.00505878,0.00520707,0.00523278,0.0053489,0.00604472,0.00613443,0.00545541,0.00439823,0.00266252,0.0110734,0.00999545,0.0080732,0.00504559,0.00243948,0.000724895,0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,117.903,117.903,140.72,144.091,153.749,143.567,151.703,134.704,128.306,132.692,129.491,148.543,173.06,197.162,213.55,221.696,218.311,253.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN172_IMPVALL-H_H-E01140,nonCollapse,0.0523057,0.0460615,0.0354128,0.0230814,0.0174259,0.0110364,0.00847038,0.0064129,0.00600054,0.00571648,0.00491686,0.00474524,0.00575248,0.00646999,0.00701796,0.00640618,0.00412002,-0.00436959,-0.00414783,-0.00361953,-0.00251531,-0.00213706,-0.00109969,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,443.523,443.523,1824.11,359.916,332.84,369.512,284.356,301.525,319.041,322.774,319.883,330.407,341.636,368.124,354.569,278.709,252.924,368.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2458_CHICHI-03_CHY025N,nonCollapse,0.0252622,0.023256,0.0195059,0.0122963,0.00790258,0.00618123,0.00551325,0.00433781,0.00415819,0.00427379,0.00437337,0.00470406,0.00572842,0.0060741,0.00560129,0.00461587,0.00280361,-0.00246445,-0.00210257,-0.00142847,-0.000641858,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,125.989,125.989,154.905,161.671,144.223,127.506,139.283,151.546,132.4,131.129,143.011,158.059,174.809,188.759,183.679,185.306,208.114,270.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2463_CHICHI-03_CHY032N,nonCollapse,0.0404056,0.0381675,0.0315935,0.0191924,0.0101498,0.00674315,0.00575766,0.00423781,0.00391507,0.00406931,0.00430356,0.00473853,0.00568694,0.00580104,0.0051251,0.00409095,0.00243991,0.0102151,0.00913534,0.00722073,0.00423167,0.00182364,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,79.8994,79.8994,121.11,110.113,110.115,141.062,143.269,143.253,121.814,124.616,135.534,135.802,139.209,144.46,146.033,170.282,203.774,239.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSN2464_CHICHI-03_CHY033N,nonCollapse,0.0434591,0.040299,0.0320733,0.0182703,0.0116633,0.00810332,0.00635544,0.00484208,0.00480102,0.00506563,0.00534433,0.00581639,0.00690768,0.00698579,0.00611722,0.00483567,0.00284659,0.00538429,0.00464161,0.00326323,0.00154235,0.0005,-0.0005,-0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,-0.0005,-0.0005,-0.0005,-0.0005,-0.0005,112.382,112.382,117.967,131.527,121.126,158.316,159.5,153.492,128.587,124.637,135.235,140.173,162.354,183.953,191.48,211.129,252.31,287.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
